0.8,76.3,4.8,58.8,44,14,20,2.4,3.4,28,0.19,0.27,1.24,207,1100,11.26086957,4
0.6,105.5,5.1,81.2,50,30,18,4.01,1.9,26,0.56,0.19,0.39,11.2,0,1,4
0.2,72.9,4.9,56.13,64,14,10,3.2,0.49,28,0.08,0.29,15.3,9,1100,11.26086957,4
6.7,489,7.1,376.5,42,166,194,54.4,14.1,20,0.57,0.68,0,118.4,1100,1,4
0.1,197.9,6.6,152.2,22,40,20,3.2,2.9,28,0.07,0.3,10.6,2.8,1100,0,4
0.1,179,4.5,137.8,46,18,20,3.2,2.9,36,0.5,0,20.51,7.2,1100,1,4
3.6,242,5,186.3,52,26,42,8.01,5.35,44,0.18,0.96,11.1,40.5,1100,0,4
4.5,374,5.6,287.9,70,40,80,29.6,1.46,60,0.26,0.35,32.4,12.3,1100,11.26086957,4
0.4,145.8,5.5,112.3,60,18,34,7.2,3.9,20,0.11,0.3,13.7,6.8,1100,0,4
8.3,408,6.3,314.2,34,104,96,28.8,5.8,60,0.47,0.89,0,32.3,1100,23,4
2,854,6.6,657.6,28,42,174,59.3,6.23,166,0.47,0.36,0.54,22.9,1100,11.26086957,4
0.2,63.8,5.5,49.1,34,18,14,2.4,1.9,22,0.6,0.16,0,2.3,1100,11.26086957,4
0.3,243,6.9,187.1,36,60,98,16.02,14.1,38,0.2,0.19,0,7.6,1100,11.26086957,4
9.1,72.3,4.4,55.7,40,10,12,2.4,1.5,18,0.35,0.56,9.975805169,7.3,1100,11.26086957,4
1.4,277,6,213.3,36,26,58,18.42,2.92,20,0.26,0.42,28.22,4.1,240,9,4
0.9,137.9,4.6,106.2,28,16,22,6.4,1.5,34,0.41,0.2,12.4,3.2,1100,9,4
0.5,267,6.2,205.6,16,28,56,17.62,2.92,42,0.22,0.15,2.62,5.4,1100,11.26086957,4
5.4,394,6.5,303.4,24,44,190,48.06,17.01,102,0.09,0.62,5.62,9,23,11.26086957,4
0.2,235,5.9,180.9,24,86,78,23.3,4.9,28,0.18,0.28,0,12.1,23,11.26086957,4
11.2,114.5,6,88.2,38,20,26,4,3.9,32,0.2,0.56,13.9,7.3,240,0,4
2,161.9,5.6,124.7,10,20,26,4.01,3.9,36,0.13,0.36,14.2,18.5,1100,11.26086957,4
1,154.8,4.5,119.2,52,32,14,4.01,0.97,42,0.52,0.02,0,16.5,240,11.26086957,4
6.6,327,6.5,251.8,36,152,120,30.4,10.7,20,0.56,0.42,0,32.8,23,0,4
8.7,204,5.2,157.1,52,30,26,4.01,3.9,38,0.07,1.4,8.9,16.3,240,11.26086957,4
0.9,527,6.8,405.8,38,192,184,64.9,5.35,48,0.08,0.1,0,21.5,240,0,4
0.4,126.7,5.4,97.6,36,20,20,4.8,1.9,28,0.54,0.07,11.6,8.2,1100,9,4
0.7,200,5.4,154,30,36,38,11.2,2.4,38,0.19,0.42,12.5,9.4,1100,0,4
1.2,527,5.7,405.8,38,12,168,49.6,10.7,36,0.18,0.38,9.975805169,23.8,23,0,4
4.1,640,7.5,492.8,20,184,138,45.7,5.8,58,0.41,0.39,7.3,112,0,1,4
1.5,77.4,6.5,59.6,16,30,12,4.01,0.5,16,0.32,0.37,0,8.2,240,11.26086957,4
4.2,795,6.5,612.2,16,140,132,29.6,14.1,14.6,0.14,0.46,0,100.4,23,0,4
1,2470,7.1,1901.9,14,220,12,4.01,0.5,76,0.66,0.42,0,444.5,23,11.26086957,4
2.8,323,5.9,248.7,26,40,36,11.2,1.9,42,0.08,0.51,7.4,16.5,1100,0,4
4.4,87.5,5.4,67.4,40,30,20,4.01,2.43,26,0.16,1.9,0,4.3,240,0,4
1.3,387,5.4,297.9,44,52,76,20.8,5.8,56,0.07,0.16,19.9,12.5,1100,11.26086957,4
29.5,373,6.2,287.2,26,128,132,51.3,0.97,40,0.14,1.6,1.7,32.2,1100,0,4
18.9,256,6.1,197.1,32,36,76,21.6,5.3,24,0.29,0.92,0,16.5,240,0,4
1,109.1,6.2,84,18,48,3.8,13.6,0.97,22,0.26,0.14,0,11.9,240,0,4
2.8,91.5,4.6,70.5,58,16,14,24,1.9,26,0.18,0.43,14.5,5.9,1100,0,4
3.2,204,5.5,211.3,64,44,52,18.4,1.5,42,0.2,0.49,16.9,18.2,1100,11.26086957,4
1,584,6.1,449.7,22,174,244,67.3,18.5,32,0.16,0.2,0,32.9,1100,0,4
2,1397,5.9,1075.7,48,46,144,48.1,5.8,180,0.62,0.08,29.9,210,1100,0,4
0.9,337,6.5,259.5,20,144,126,46.5,2.4,32,0.28,0.3,0,27.5,1100,0,4
1.9,246,6.5,189.4,38,52,48,13.6,3.4,44,0.21,0.35,13.2,16.9,240,9,4
2.9,454,7.3,349.6,24,222,152,32,17.5,16,0.28,0.45,0,11.5,240,11.26086957,4
2.8,84.4,4.6,64.9,52,16,12,2.4,1.5,28,0.16,1.8,10.1,8.3,1100,240,4
0.8,190,5.6,146.3,68,48,54,18.4,1.9,32,0.1,0.29,10.2,6.1,23,11.26086957,4
2.2,59.8,4.7,46.1,64,18,16,3.2,1.9,32,0.19,0.56,0,5.9,1100,11.26086957,4
0.6,225,3.5,173.3,84,12,12,3.2,0.9,48,0.32,0,25.3,13.2,1100,23,4
3.6,2320,6.8,1786.4,28,160,452,148,32.8,22,0.48,0.52,0,581,240,11.26086957,4
0.3,168.9,8.9,130.1,18,56,10,2.4,0.9,24,0.14,0.16,0,9.5,1100,11.26086957,4
6.4,133.7,5.4,102.9,24,42,24,2.4,4.4,38,0.07,0.64,0,0.9,1100,9,4
1,334,5.9,257.2,28,96,104,36.8,2.92,34,0.16,0.3,21.5,7.4,23,11.26086957,4
0.4,107,6.8,32.4,6,32,34,11.2,1.5,30,0.02,0.29,0,49,1100,11.26086957,4
0.8,161.9,6.02,124.7,14,50,40,12.8,1.94,32,0.19,0,1.4,11.2,1100,11.26086957,4
0.2,200,6.5,184,16,84,42,9.6,4.4,26,0.21,0.12,0,16.5,23,9,4
0.3,316,6.3,243.3,24,96,104,19.2,13.6,52,0.3,0.03,0,30.2,1100,11.26086957,4
6.3,185.5,5.8,142.8,40,60,40,12,2.4,24,0,0.56,0,11.8,1100,23,4
8.3,133.7,5.6,102.9,30,30,22,5.61,1.94,24,0.04,0.5,0,21.2,1100,240,4
1.4,299,4.8,230.2,64,22,46,12.01,3.9,100,0,0.16,22.9,26.2,1100,11.26086957,4
1,415,5.3,235.6,50,38,60,20.03,2.43,50,0.19,0.05,21.6,29.5,1100,11.26086957,4
0.5,256,5.4,197.1,46,38,46,12.8,3.4,40,0.32,0.16,0.11,18.2,1100,11.26086957,4
0.6,288,5.4,221.8,68,40,82,23.2,5.8,40,0.2,0.24,5.93,22.5,1100,11.26086957,4
1.6,435,5.6,334.9,76,60,64,17.6,4.9,82,0.29,0.3,0,32.5,1100,9,4
2.4,117.7,6.03,90.6,26,36,22,6.41,1.46,30,0.18,0.39,0,39.6,240,9,4
0.7,156.9,5.8,120.8,20,32,36,10.4,2.4,22,0.18,0.16,12.6,16.2,240,11.26086957,4
3.1,667,6.6,513.5,30,122,144,48.8,5.3,84,0.04,0.38,0,220.2,1100,9,4
0.7,210,4.7,161.7,88,22,20,2.4,3.4,52,0.18,0.14,9.4,10.4,1100,240,4
0.7,214,5.6,164.8,26,38,42,12.01,2.9,42,0.75,0.48,32.03,7.5,23,11.26086957,4
0.9,160.5,5.3,123.6,38,24,30,8.01,2.4,36,0.1,0.21,15.1,10.2,23,9,4
1.1,85.6,4.4,65.9,48,20,20,3.2,2.9,24,0.09,0.35,8.6,8.2,1100,0,4
0.9,199.7,5.5,153.7,30,52,52,13.6,4.4,36,0.14,0.22,8.5,6.9,1100,240,4
0.7,367,6.9,282.6,12,78,64,15.2,6.3,42,0.02,0.29,29.5,6.2,1100,11.26086957,4
41.1,431,6.5,331.9,18,150,128,39.2,7.3,50,0.19,0.51,9.2,21.5,1100,0,4
0.6,338,6.7,260.3,6,84,78,16.8,8.7,44,0.4,0.62,0,13.4,1100,0,4
24.8,406,6.5,312.6,22,76,144,36.8,12.6,52,0.18,0.81,0.7,16.5,1100,0,4
1,231,4.1,177.9,92,12,56,7.2,9.2,16,0.44,0.7,26.09,9.2,1100,23,4
0.6,335,4.8,257.9,62,28,52,13.6,4.4,48,0.2,0.1,29.5,20.5,1100,11.26086957,4
0.9,517,6.5,398.1,56,182,160,34.6,17.9,50,0.06,0.04,0,48.5,1100,11.26086957,4
1,399,5.6,307.2,58,36,60,9.6,8.7,64,0.19,0.05,17.7,30.6,1100,11.26086957,4
4.9,281,5.3,216.4,44,22,58,7.2,9.7,42,0.42,0.68,0,18.5,1100,23,4
1.3,392,6.3,301.8,14,58,96,16.8,13.1,52,0.1,0.59,0,30.5,1100,11.26086957,4
1,4,0.8,320.2,40,42,108,38.5,2.9,144,0.18,0.3,9.5,17.4,1100,11.26086957,4
1.5,1052,6.5,810,4.4,88,228,72.1,11.6,170,0.08,0.27,33.2,24.6,1100,11.26086957,4
0.1,5.9,5,45.4,22,12,24,3.2,3.9,20,0.2,0.18,10.1,2.3,1100,11.26086957,4
4.2,204,6.3,157.1,20,16,34,10.4,1.9,36,0.29,0.35,19.05,8.9,1100,11.26086957,4
0.8,513,7.3,395,36,190,180,59.3,7.8,50,0.14,0.3,0,35.8,240,11.26086957,4
0.6,236,5.9,181.7,10,10,40,10.4,3.4,44,0.1,0.22,20.7,9.2,240,11.26086957,4
0.6,128.4,5.2,98.9,72,18,20,4,2.4,34,0.11,0.21,0,7.8,1100,0,4
6.9,204,5.3,157.1,120,20,38,8,4.4,58,0.17,1.2,7.8,5.7,1100,0,4
0.8,402,6.6,309.5,42,62,122,39.2,5.8,40,0.13,0,8.4,10.9,1100,11.26086957,4
0.9,208,6.7,160.2,46,48,68,13.6,8.3,34,0.16,0.3,0,3.4,23,11.26086957,4
11.2,621,6.8,478.2,44,98,128,28.8,13.6,72,0.21,0.9,1.8,21.9,240,11.26086957,4
0.2,104.1,7.2,80.2,14,22,24,8.01,0.9,28,0.2,0.19,12.8,2.7,240,11.26086957,4
0.9,52,5.4,40,32,10,34,2.4,6.8,70,0.26,0.2,4.5,3.2,1100,11.26086957,4
0.9,1322,0.5,1017,114,190,310,74.4,30.1,92,0.29,0.19,0.8,36.6,1100,11.26086957,4
2,3250,6.5,2502.5,42,40,770,180,77.846,0.14,0.12,23.4,183.9,20.90707718,240,0,4
5.1,79.8,6.9,61.4,4,38,16,4.8,0.9,10,0.18,0.82,11.5,2.6,23,11.26086957,4
2.1,423,7.1,325.2,22,80,96,12.8,15.6,36,0.11,0.35,1.5,12.7,1100,0,4
1,180.5,6.7,139,28,22,0,21.6,1.5,42,0.14,0.12,8.3,10.2,1100,11.26086957,4
19.1,291,6.27,224.1,24,36,76,13.2,11.7,22,0.11,0.72,27,5.9,1100,0,4
0.8,107.6,4.8,82.9,60,16,18,1.6,3.4,16,0.1,0.1,23.5,2.3,1100,9,4
0.4,49.9,5.7,38.4,8,20,24,4.01,3.4,34,0.09,0.11,1.72,4.6,240,11.26086957,4
0.1,149.3,6.4,114.9,20,20,54,16.02,3.4,24,0.14,0.11,8.1,3.9,1100,0,4
2.2,131.9,0,101,40,30,40,10.4,3.4,20,0.16,0.84,0,4.6,1100,11.26086957,4
3.5,447,5.8,344.2,56,58,130,39.2,7.8,4,0.26,0.39,22.5,12.8,240,11.26086957,4
0.7,121.5,5.1,93.6,56,12,14,2.4,1.9,36,0.09,0.21,2.1,5.6,1100,11.26086957,4
2.5,86.8,6,66.8,40,20,24,8.01,0.9,20,0.16,0.36,0,2.6,1100,11.26086957,4
0.5,23,5.8,202.5,48,18,70,20.02,4.9,36,0.12,0.54,2.9,16.8,240,0,4
5,104.1,5.7,80.2,64,20,22,6.4,1.5,30,0.05,0.39,0.46,4.6,1100,11.26086957,4
0.5,236,6.5,181.7,20,20,7,17,7.8,50,0.2,0.15,9.7,10.9,240,11.26086957,4
0.3,290,5.5,223.3,44,18,20,6.4,0.9,62,0.21,0.21,7.1,11.7,240,11.26086957,4
10.3,104,5.9,80.1,56,24,52,6.4,8.7,22,0.22,0.64,4.2,12.5,1100,0,4
0.6,160.3,5.7,123.4,56,36,66,16.8,5.8,32,0.32,0.16,22.2,7.5,1100,11.26086957,4
0.5,267,6.5,205.6,22,36,84,29.6,2.4,18,0.09,0.14,22.2,8.2,1100,11.26086957,4
4.1,415,6.8,319.5,36,114,122,36,7.7,34,0.8,0.38,9.975805169,20.1,1100,11.26086957,4
6.9,402,6.6,309.5,38,130,148,53.6,3.4,30,0.19,0.65,9.975805169,31,1100,11.26086957,4
2.5,164.1,5.8,126.3,66,22,42,8.8,4.9,40,0.26,0.52,9.975805169,7.2,1100,9,4
0.3,41.6,6.9,32.03,8,18,6,4,0.9,34,0.11,0.09,0,1.6,23,11.26086957,4
0.6,201,0.5,154.8,28,32,30,9.6,1.5,46,0.18,0.1,9.975805169,11.2,1100,0,4
0.8,131.9,6.6,101.6,20,14,24,7.2,1.5,42,0.16,0.19,11.2,2.8,240,11.26086957,4
0.6,229,5.9,176.3,66,24,32,8.8,2.4,106,0.2,0.3,5.6,4.9,1100,11.26086957,4
1,174,7.6,133.9,12,28,40,8.8,4.3,34,0.24,0.07,9.975805169,8.2,1100,9,4
1,822,7,632.9,62,144,234,48.1,27.7,26,0.22,0,0.17,34.8,1100,9,4
5.6,552,7.4,425,24,142,94,22.4,9.2,48,0.31,0.63,9.975805169,85.1,23,0,4
0.2,145.8,6.5,112.3,78,16,26,8.01,1.5,40,0.23,0.14,23.8,7.4,1100,11.26086957,4
6.3,566,7.4,435.8,20,136,96,20.8,10.6,46,0.31,0.64,9.975805169,87.6,23,0,4
0.1,170.1,5.3,130.9,56,6,26,4,3.9,40,0.24,0.2,23.6,5.2,1100,11.26086957,4
0.9,159.7,4.9,122.9,16,8,26,3.9,40,0.16,0.11,21.7,0.9,20.90707718,1100,11.26086957,4
6.5,1112,7,856.2,28,126,620,156,55.8,70,0.17,1,9.975805169,471.3,9,11.26086957,4
13,442,7.4,340.3,22,120,96,22.4,9.7,38,0.19,0.12,9.975805169,46.7,1100,11.26086957,4
0.7,267,5.9,205.6,54,32,58,18.4,2.9,28,0.15,0.29,12.4,11.2,1100,11.26086957,4
0.8,418,7.7,321.8,44,64,22,4.8,2.4,16,0.34,0.2,9.975805169,4.6,1100,11.26086957,4
1,111.1,5.9,85.5,48,14,18,4,1.9,70,0.16,0.19,0,7.4,1100,11.26086957,4
2.7,77,6.6,59.2,16,144,56,15.2,4.2,24,0.14,0.43,9.975805169,3.6,1100,9,4
1,247,6.5,190.2,44,56,68,22.4,2.9,42,0.34,0.08,9.975805169,14.3,1100,11.26086957,4
4.3,207,6.2,159.3,50,66,62,16.8,4.9,24,0.3,1.9,9.975805169,12.1,1100,11.26086957,4
0.5,130.6,6.6,100.6,20,24,8,2.4,0.5,30,0.36,0.1,9.975805169,7.9,240,11.26086957,4
5.3,357,6.1,274.9,22,52,94,20.8,10.2,58,0.21,0.82,36,13.9,1100,0,4
0.8,90.2,5.3,69.5,20,14,10,1.6,1.5,28,0.21,0.2,2.2,0.8,1100,11.26086957,4
1,413,6.5,318.1,30,72,136,42.5,7.3,42,0.28,0.12,6.9,31.8,240,240,4
0.5,76.3,6.9,58.8,10,14,28,8.01,1.9,22,0.3,0.09,0,7.3,1100,11.26086957,4
0.2,44.5,6.1,34.3,8,50,16,2.4,2.4,16,0.08,0.11,0,5.7,240,11.26086957,4
0.8,243,6.2,187.1,16,30,70,22.4,3.4,34,0.1,0.21,15.3,15.3,1100,11.26086957,4
0.7,95,4.5,73.15,42,12,12,2.4,1.5,20,0.12,0.2,8.33,1.2,23,11.26086957,4
0.8,422,5.9,324.9,64,52,110,21.6,13.6,50,0.28,0.18,26.2,17.9,1100,0,4
0.6,341,6.9,262.6,22,86,66,20.8,3.4,38,0.22,0.3,4.1,20.8,23,11.26086957,4
3.7,404,5.9,311.1,86,100,124,32.8,10.2,52,0.28,0.72,0,38.5,1100,23,4
0.2,59.8,4.8,46.04,32,14,20,3.2,2.9,16,0.28,0.04,12,4.9,240,11.26086957,4
9.2,141,5.5,108.6,46,18,26,9.6,0.5,34,0.11,0.55,12.3,14.2,1100,11.26086957,4
2,235,4.6,180.9,30,18,32,8.01,2.9,36,0.2,0.78,24.5,11.5,1100,0,4
1.4,334,6.8,257.2,40,112,136,33.6,12.6,20,0.29,0.45,6.2,10.1,240,0,4
0.8,95,4.6,73.2,64,14,54,10.4,6.8,28,0.16,0.19,0,5.5,1100,11.26086957,4
0.7,228,4.7,175.6,92,20,62,10.4,8.7,40,0.12,0.16,17.7,19.5,240,11.26086957,4
1.4,209,5.4,160.9,88,20,16,7.2,4.4,48,0.1,0.72,18.8,24.3,1100,0,4
0.8,88,4.9,67.8,46,18,18,4.01,1.9,22,0.14,0.07,13.6,6.2,1100,11.26086957,4
1.5,130.2,5.2,100.3,80,62,20,72,0.49,112,0.58,0.54,3.5,12.4,240,0,4
0.6,183,5.1,140.9,48,18,20,4.8,1.9,48,0.08,0.1,17.9,10.9,1100,11.26086957,4
4.3,436,6.5,335.7,74,104,124,34.4,9.2,36,0.39,0.94,8.6,23.4,1100,0,4
2.1,295,5.6,227.2,76,24,40,11.2,2.9,38,0.41,0.35,12.7,15.6,1100,9,4
1,218,5.8,167.9,78,100,10,3.2,0.49,40,0.09,0.3,9.7,11.5,1100,0,4
1,309,6.3,237.9,24,68,102,25.6,9.2,32,0.26,0.3,13.5,21.4,1100,23,4
0.8,760,6.4,585.2,66,104,190,57.6,2.3,24,0.21,0.24,22.7,96.8,1100,11.26086957,4
6.5,344,6.5,264.9,52,150,130,18.4,20.4,40,0.42,0.49,0,4.6,23,11.26086957,4
0.4,158.3,5.6,121.9,80,22,42,8.01,5.3,54,0.24,0.21,17.1,9.2,1100,11.26086957,4
0.1,214,5.1,164.8,38,20,36,8.01,3.9,32,0.37,0.06,18.4,12.9,240,11.26086957,4
0.5,29.3,6.2,22.6,8,24,6,1.6,0.49,62,0.08,0.24,0,10.8,1100,11.26086957,4
1,214,5.6,164.8,26,18,34,7.21,3.9,50,0.14,0.16,23.3,15.4,1100,11.26086957,4
0.9,394,6.1,303.4,66,82,100,28.8,6.8,62,0.19,0.3,2.7,32.9,1100,11.26086957,4
4.6,376,6.5,289.5,40,76,126,29.6,12.6,38,0.42,0.46,0,42.5,1100,11.26086957,4
12.2,408,7.3,314.2,40,86,122,24.8,14.6,80,0.56,0.62,0,36.9,23,11.26086957,4
1.1,144.3,5.2,111.1,38,18,16,5.6,0.49,48,0.29,0.16,2.7,20.90707718,1100,11.26086957,4
7.2,267,5.1,205.6,90,16,34,8.8,2.92,62,0.62,0.2,7.3,21.6,1100,11.26086957,4
14.2,154.8,4.7,119.2,76,16,16,4.8,0.97,34,0.65,0.21,7.2,12.9,1100,11.26086957,4
2.3,619,6.9,476.6,48,142,218,68.1,11.7,64,0.32,0.39,0,36.5,1100,0,4
1.7,454,6.5,349.6,58,100,146,52.1,3.9,40,0.05,0.1,0,27.8,1100,11.26086957,4
2.8,397,6.9,305.7,54,112,132,49.7,1.9,28,0.18,0.27,0,30.5,1100,0,4
1.4,207,6.1,159.4,18,54,64,21.6,2.43,30,0.26,0.26,0,16.2,1100,11.26086957,4
3.8,98.5,6.5,75.8,16,26,30,7.2,2.9,32,0.35,0.42,0,27.5,240,11.26086957,4
0.7,520,6.9,400.4,64,100,150,51.3,5.35,60,0.41,0.29,13.8,34.5,1100,11.26086957,4
6.5,404,6.8,311.1,58,130,164,47.3,11.2,36,0.42,1.6,0,27.3,23,0,4
0.2,478,6.2,368.1,36,110,170,59.3,5.3,42,0.46,0.11,8.3,14.5,1100,11.26086957,4
1.41,112.6,5.6,86.7,16,22,32,9.6,1.9,24,0.58,0.16,0.9,18.5,1100,9,4
13.6,647,6.9,498.2,56,164,196,59.3,11.7,52,0.2,0.76,0,17.9,23,11.26086957,4
0.4,337,7.4,259.5,14,90,22,3.2,3.4,30,0.16,0.08,3.2,18.9,1100,11.26086957,4
0.5,658,7.4,506.7,56,198,238,39.2,34.2,44,0.16,0.12,0,48.9,240,11.26086957,4
2.8,91.5,4.8,70.5,30,10,10,3.2,0.5,30,0.39,0.34,5.5,7.3,1100,11.26086957,4
0.6,256,4.2,197.1,88,12,52,6.4,8.7,40,0.21,0.2,19.4,15.2,1100,0,4
0.5,278,6.3,214.1,68,12,92,25.6,6.8,24,0.17,0.11,0,14.8,23,11.26086957,4
1.3,373,6.3,287.2,50,162,128,30.4,12.6,48,0.2,0.41,0,24.3,1100,11.26086957,4
0.6,130.2,5.2,100.3,44,18,24,5.6,2.4,30,0.25,0.22,17.7,22.5,1100,0,4
2.7,123.1,4.8,94.8,64,42,26,2.4,4.9,34,0.15,0.25,19.1,16.3,240,9,4
0.5,200,5.7,154,46,34,46,12,3.9,34,0.19,0.06,22.6,15.2,23,11.26086957,4
1,158.3,5.1,121.9,38,24,30,5.6,3.9,32,0.14,0.11,16.4,11.6,1100,11.26086957,4
0.4,630,6.9,485.1,16,136,270,72.1,21.9,40,0.1,0.28,20.8,101.5,1100,11.26086957,4
3.2,513,7.4,395,14,142,192,68.1,5.3,32,0.2,0.42,3.23,42.9,240,0,4
0.3,40.5,6.6,31.2,6,18,8,2.4,0.5,20,0.08,0.26,0,4.9,1100,11.26086957,4
2.3,373,5.7,287.2,46,36,52,12.8,4.9,36,0.3,0.37,16,23.5,1100,0,4
0.9,105.5,5.1,81.2,44,18,16,4,1.5,2.8,0.04,0.14,15.2,10.5,1100,11.26086957,4
0.2,239,6.2,184,38,60,70,18.4,5.8,22,0.62,0.23,4.2,18.9,1100,11.26086957,4
0.6,16.3,6.6,12.6,22,16,12,2.4,1.5,6,0.02,0.21,0.88,4.2,1100,11.26086957,4
0.9,98.5,6.1,75.8,4,28,12,3.2,0.9,34,0.57,0.16,5.6,6.8,1100,11.26086957,4
1,137.2,6.5,105.2,14,32,14,3.2,1.5,20,0.24,0.14,13.7,16.9,1100,11.26086957,4
7.7,112.6,5.2,56.7,50,18,20,5.6,1.5,54,0.5,0.49,14.4,11.2,1100,11.26086957,4
1.5,128.4,6.5,988.7,52,132,200,41.7,23.3,246,0.21,0.39,1.06,97.6,23,11.26086957,4
1,221,4.2,170.2,66,12,26,7.2,1.9,58,0.28,0.12,19.6,12.3,1100,23,4
0.4,24.2,3.9,186.3,52,10,52,12,5.3,42,0.33,0.3,18.6,14.5,1100,0,4
0.6,186.5,3.9,143.6,72,8,40,6.4,5.8,36,0.32,0.19,18.7,10.9,1100,23,4
4,137.2,4.3,105.6,60,12,28,5.6,3.4,52,0.61,0.16,16.7,9.8,1100,0,4
1.6,894,6.1,688.4,62,84,274,64.1,27.7,210,0.1,0.2,11.42,67.5,1100,0,4
1.1,383,5.7,294.1,32,20,76,13.6,10.2,74,0.28,0.11,24.2,18.2,1100,0,4
0.6,226,4.9,174.02,42,18,38,13.6,0.9,56,0.08,0.12,4.51,4.4,22,0,4
5.3,384,6.3,295.7,16,98,62,13.6,6.8,66,0.2,1.18,1.32,8.2,23,0,4
1.1,41,5.5,31.6,20,14,40,4.8,6.8,26,0.28,0.42,9.2,1.3,240,11.26086957,4
0.4,148.5,5.7,114.3,56,44,40,12.8,1.9,40,0.12,0.2,5.05,4.4,1100,23,4
1.2,422,6.2,324.9,30,92,122,36,7.8,40,0.03,0.35,3.7,7.5,23,0,4
0.2,536,6.6,412.7,8,140,178,46.5,15.1,44,0.75,0.28,4.2,9.9,19,0,4
0.4,121.5,5.3,93.5,48,3.7,22,56,1.7,26,0,0.3,4.3,4.1,9,0,4
3.7,124.9,5.6,96.2,38,20,20,4,2.4,42,0.2,1.35,1.4,4.4,23,0,4
1.2,411,6.8,316.4,12,126,136,33.6,12.6,46,0.72,0.55,0.4,8.4,9,11.26086957,4
1.9,138.4,5.9,106.5,54,44,38,8.01,4.4,26,0,0.65,3.14,2.8,240,11.26086957,4
1.3,209,5.1,160.9,32,18,26,6.4,2.4,48,0.18,0.5,5.1,6.2,23,0,4
0.5,344,7.2,264.8,8,122,86,23.2,6.8,36,0.4,0.28,0.5,9.9,240,0,4
0.3,422,6.8,324.9,10,76,88,256,6.8,50,0.52,0.18,6.6,13.5,23,11.26086957,4
0.3,526,6.1,405,46,96,106,28.8,8.3,62,0.08,0.2,7.3,10.1,19,0,4
0.7,94.4,5.6,72.7,34,22,34,10.4,1.9,6,0.1,0.18,6.7,1.7,95,11.26086957,4
0.6,141.8,5.1,109.2,38,52,22,56,1.9,40,0.09,0.18,7.13,4.7,95,11.26086957,4
0.8,465,6.8,358.1,22,64,40,14.4,0.9,34,0.28,0.16,4.1,10.8,1100,11.26086957,4
0.1,438,7.3,337.3,18,96,50,15.2,2.9,30,0.21,0.2,3.5,11.8,1100,11.26086957,4
0.7,320,7.3,246.4,16,100,82,18.4,87,20,0.3,0.22,1.2,11.9,1100,11.26086957,4
1,138.4,6.8,106.5,32,48,50,9.6,6.3,0.42,0.28,6.2,3.5,20.90707718,240,11.26086957,4
36.7,81,5.4,62.3,62,30,40,5.6,6.3,42,0.03,3.2,0,3.5,64,0,4
0.2,70.9,6.5,54.6,10,36,18,3.2,2.4,20,0.19,0.18,0,3.3,1100,11.26086957,4
0.1,354,6.5,272.6,16,96,180,25.6,28.2,48,0.09,0.21,3.01,8.8,1100,11.26086957,4
0.8,486,6.6,374.2,26,150,148,53.7,3.4,36,0.76,0.26,3.27,8.2,1100,0,4
0.1,303,50.7,233.3,42,36,56,20,1.5,50,0.11,0.19,4.69,11.2,1100,11.26086957,4
0.1,736,6.7,566.7,22,270,254,32.8,41.8,40,0.58,0.3,4.6,13.9,95,23,4
1.4,395,6.5,304.2,24,114,112,30.4,8.7,52,0.39,0.38,0.7,3.5,240,11.26086957,4
0.7,101.2,4.8,77.9,46,28,32,7.2,3.4,30,0.2,0.26,2.3,7.3,1100,11.26086957,4
0.5,334,5.2,257.2,36,24,60,14.4,5.8,62,0.58,0.12,3.54,6.4,240,11.26086957,4
0.4,455,5.3,350.3,52,30,54,11.2,6.3,104,0.38,0.2,5,9.8,1100,19,4
0.1,270,6.3,207.9,20,76,90,30.4,3.4,38,0.12,0.28,4.82,7.9,240,11.26086957,4
2.4,357,6.2,274.9,10,32,92,25.6,6.8,30,0.28,0.45,6.95,6.7,1100,11.26086957,4
1.1,70.9,6.9,546,12,32,34,8.8,2.9,20,0.98,0.35,1.06,3.2,1100,11.26086957,4
0.7,195.8,5.7,150.7,32,18,32,8.01,2.9,42,0.28,0.2,6.36,3.5,95,11.26086957,4
0.2,244,6.1,187.8,28,62,64,20,3.4,40,0.17,0.18,5.67,9.3,240,11.26086957,4
0.1,428,6.5,329.5,26,88,106,34.4,4.9,74,0.2,0.3,6.42,13.5,1100,11.26086957,4
1.4,249,4.9,191.7,24,10,40,9.6,3.9,56,0.28,0.19,7.2,4.2,19,9,4
1,64.1,4.9,49.4,34,16,18,4,1.9,28,0.38,0.48,6.35,2.9,1100,0,4
5.8,232,6.5,178.6,16,74,90,24,7.3,28,0.56,0.57,0.75,4.8,95,11.26086957,4
4.5,368,6.3,288.3,28,50,72,20.8,4.9,54,0.07,0.86,7.5,5.3,1100,0,4
0.7,246,6.2,189.4,42,62,48,12.8,3.9,60,0.12,0.22,1.28,5.7,1100,0,4
1,91.1,4.5,70.1,30,16,22,13.6,2.9,36,0.2,0.3,4.9,4.5,23,0,4
13,233,6.6,179.4,16,84,82,26.4,3.9,18,0.1,0.62,2.7,11.9,240,9,4
2.9,124.7,6.3,95.5,14,42,32,10.4,1.5,18,0.14,0.42,0.79,2.4,1100,0,4
26.7,2090,6.6,1609,20,96,210,48,21.8,380,0.16,2.4,3,112,23,0,4
